id,url,occupation,wikiid
André-Marie Ampère,https://en.wikipedia.org/wiki/Andr%C3%A9-Marie_Amp%C3%A8re,engineer,http://www.wikidata.org/entity/Q675
Martin Winterkorn,https://en.wikipedia.org/wiki/Martin_Winterkorn,engineer,http://www.wikidata.org/entity/Q68355
Johann Georg Halske,https://en.wikipedia.org/wiki/Johann_Georg_Halske,engineer,http://www.wikidata.org/entity/Q68353
Graham Hill,https://en.wikipedia.org/wiki/Graham_Hill,engineer,http://www.wikidata.org/entity/Q3128
Heinrich Lübke,https://en.wikipedia.org/wiki/Heinrich_L%C3%BCbke,engineer,http://www.wikidata.org/entity/Q2582
Galileo Galilei,https://en.wikipedia.org/wiki/Galileo_Galilei,engineer,http://www.wikidata.org/entity/Q307
Georg Andreas Böckler,https://en.wikipedia.org/wiki/Georg_Andreas_B%C3%B6ckler,engineer,http://www.wikidata.org/entity/Q68348
Georg C. F. Greve,https://en.wikipedia.org/wiki/Georg_C._F._Greve,engineer,http://www.wikidata.org/entity/Q68237
Gustav Zeuner,https://en.wikipedia.org/wiki/Gustav_Zeuner,engineer,http://www.wikidata.org/entity/Q68225
Friedrich von Hefner-Alteneck,https://en.wikipedia.org/wiki/Friedrich_von_Hefner-Alteneck,engineer,http://www.wikidata.org/entity/Q68095
Jean de Charpentier,https://en.wikipedia.org/wiki/Jean_de_Charpentier,engineer,http://www.wikidata.org/entity/Q68023
Gustav Kirchhoff,https://en.wikipedia.org/wiki/Gustav_Kirchhoff,engineer,http://www.wikidata.org/entity/Q60052
Hemiunu,https://en.wikipedia.org/wiki/Hemiunu,engineer,http://www.wikidata.org/entity/Q59087
Arthur Scherbius,https://en.wikipedia.org/wiki/Arthur_Scherbius,engineer,http://www.wikidata.org/entity/Q58816
Werner von Siemens,https://en.wikipedia.org/wiki/Werner_von_Siemens,engineer,http://www.wikidata.org/entity/Q58577
Jean-Baptiste Biot,https://en.wikipedia.org/wiki/Jean-Baptiste_Biot,engineer,http://www.wikidata.org/entity/Q58328
August Horch,https://en.wikipedia.org/wiki/August_Horch,engineer,http://www.wikidata.org/entity/Q58035
Paul Cornu,https://en.wikipedia.org/wiki/Paul_Cornu,engineer,http://www.wikidata.org/entity/Q45157
Paul Lockhart,https://en.wikipedia.org/wiki/Paul_Lockhart,engineer,http://www.wikidata.org/entity/Q45139
Mikhail Myasnikovich,https://en.wikipedia.org/wiki/Mikhail_Myasnikovich,engineer,http://www.wikidata.org/entity/Q45076
Ernest Drezen,https://en.wikipedia.org/wiki/Ernest_Drezen,engineer,http://www.wikidata.org/entity/Q20732
Mustafa A.G. Abushagur,https://en.wikipedia.org/wiki/Mustafa_A._G._Abushagur,engineer,http://www.wikidata.org/entity/Q57904
João Barbosa Rodrigues,https://en.wikipedia.org/wiki/Jo%C3%A3o_Barbosa_Rodrigues,engineer,http://www.wikidata.org/entity/Q45374
Bill Anders,https://en.wikipedia.org/wiki/William_Anders,engineer,http://www.wikidata.org/entity/Q19242
Mario Molina,https://en.wikipedia.org/wiki/Mario_Molina,engineer,http://www.wikidata.org/entity/Q19045
Theo de Raadt,https://en.wikipedia.org/wiki/Theo_de_Raadt,engineer,http://www.wikidata.org/entity/Q18950
Édouard Belin,https://en.wikipedia.org/wiki/%C3%89douard_Belin,engineer,http://www.wikidata.org/entity/Q18417
Albrecht von Goertz,https://en.wikipedia.org/wiki/Albrecht_von_Goertz,engineer,http://www.wikidata.org/entity/Q66754
Leonardo da Vinci,https://en.wikipedia.org/wiki/Leonardo_da_Vinci,engineer,http://www.wikidata.org/entity/Q762
Anton Schwarzkopf,https://en.wikipedia.org/wiki/Anton_Schwarzkopf,engineer,http://www.wikidata.org/entity/Q66674
Paul Mauser,https://en.wikipedia.org/wiki/Paul_Mauser,engineer,http://www.wikidata.org/entity/Q66665
Rudolf Bayer,https://en.wikipedia.org/wiki/Rudolf_Bayer,engineer,http://www.wikidata.org/entity/Q66656
James Cameron,https://en.wikipedia.org/wiki/James_Cameron,engineer,http://www.wikidata.org/entity/Q42574
Ctesibius,https://en.wikipedia.org/wiki/Ctesibius,engineer,http://www.wikidata.org/entity/Q41766
Willi Krakau,https://en.wikipedia.org/wiki/Willi_Krakau,engineer,http://www.wikidata.org/entity/Q66177
Adolf Martens,https://en.wikipedia.org/wiki/Adolf_Martens,engineer,http://www.wikidata.org/entity/Q66166
August Toepler,https://en.wikipedia.org/wiki/August_Toepler,engineer,http://www.wikidata.org/entity/Q66527
Dan Shechtman,https://en.wikipedia.org/wiki/Dan_Shechtman,engineer,http://www.wikidata.org/entity/Q44111
Marsha Ivins,https://en.wikipedia.org/wiki/Marsha_Ivins,engineer,http://www.wikidata.org/entity/Q41632
Erna Schneider Hoover,https://en.wikipedia.org/wiki/Erna_Schneider_Hoover,engineer,http://www.wikidata.org/entity/Q41624
Verena Holmes,https://en.wikipedia.org/wiki/Verena_Holmes,engineer,http://www.wikidata.org/entity/Q41619
Sebastián Piñera,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Pi%C3%B1era,engineer,http://www.wikidata.org/entity/Q306
Donald Knuth,https://en.wikipedia.org/wiki/Donald_Knuth,engineer,http://www.wikidata.org/entity/Q17457
Anousheh Ansari,https://en.wikipedia.org/wiki/Anousheh_Ansari,engineer,http://www.wikidata.org/entity/Q17519
Joan Higginbotham,https://en.wikipedia.org/wiki/Joan_Higginbotham,engineer,http://www.wikidata.org/entity/Q41597
Tsutomu Yamaguchi,https://en.wikipedia.org/wiki/Tsutomu_Yamaguchi,engineer,http://www.wikidata.org/entity/Q17579
Tim Berners-Lee,https://en.wikipedia.org/wiki/Tim_Berners-Lee,engineer,http://www.wikidata.org/entity/Q80
Paolo Nespoli,https://en.wikipedia.org/wiki/Paolo_Nespoli,engineer,http://www.wikidata.org/entity/Q17177
Wen Jiabao,https://en.wikipedia.org/wiki/Wen_Jiabao,engineer,http://www.wikidata.org/entity/Q16628
Jeannette Wing,https://en.wikipedia.org/wiki/Jeannette_Wing,engineer,http://www.wikidata.org/entity/Q16490
Sophie Wilson,https://en.wikipedia.org/wiki/Sophie_Wilson,engineer,http://www.wikidata.org/entity/Q16489
Gail Williams,https://en.wikipedia.org/wiki/Gail_Williams,engineer,http://www.wikidata.org/entity/Q16486
Mary Allen Wilkes,https://en.wikipedia.org/wiki/Mary_Allen_Wilkes,engineer,http://www.wikidata.org/entity/Q16484
Hu Jintao,https://en.wikipedia.org/wiki/Hu_Jintao,engineer,http://www.wikidata.org/entity/Q15029
George Washington,https://en.wikipedia.org/wiki/George_Washington,engineer,http://www.wikidata.org/entity/Q23
Elaine Weyuker,https://en.wikipedia.org/wiki/Elaine_Weyuker,engineer,http://www.wikidata.org/entity/Q16480
Oleksandr Turchynov,https://en.wikipedia.org/wiki/Oleksandr_Turchynov,engineer,http://www.wikidata.org/entity/Q15850
Giovanni Domenico Cassini,https://en.wikipedia.org/wiki/Giovanni_Domenico_Cassini,engineer,http://www.wikidata.org/entity/Q14279
Stella Atkins,https://en.wikipedia.org/wiki/Stella_Atkins,engineer,http://www.wikidata.org/entity/Q14261
Martin Heidenhain,https://en.wikipedia.org/wiki/Martin_Heidenhain,physician,http://www.wikidata.org/entity/Q75087
Theodor Langhans,https://en.wikipedia.org/wiki/Theodor_Langhans,physician,http://www.wikidata.org/entity/Q75510
Fritz Reck-Malleczewen,https://en.wikipedia.org/wiki/Friedrich_Reck-Malleczewen,physician,http://www.wikidata.org/entity/Q75405
Hildegard of Bingen,https://en.wikipedia.org/wiki/Hildegard_of_Bingen,physician,http://www.wikidata.org/entity/Q70991
Avicenna,https://en.wikipedia.org/wiki/Avicenna,physician,http://www.wikidata.org/entity/Q8011
Maud Menten,https://en.wikipedia.org/wiki/Maud_Menten,physician,http://www.wikidata.org/entity/Q7515
Fritz Schaudinn,https://en.wikipedia.org/wiki/Fritz_Schaudinn,physician,http://www.wikidata.org/entity/Q64321
Gustav Adolf Fischer,https://en.wikipedia.org/wiki/Gustav_Fischer_(explorer),physician,http://www.wikidata.org/entity/Q64309
Engelbert Kaempfer,https://en.wikipedia.org/wiki/Engelbert_Kaempfer,physician,http://www.wikidata.org/entity/Q58042
Herta Oberheuser,https://en.wikipedia.org/wiki/Herta_Oberheuser,physician,http://www.wikidata.org/entity/Q61527
August Hirt,https://en.wikipedia.org/wiki/August_Hirt,physician,http://www.wikidata.org/entity/Q61520
Johann Konrad Dippel,https://en.wikipedia.org/wiki/Johann_Konrad_Dippel,physician,http://www.wikidata.org/entity/Q61485
Johannes de Cuba,https://en.wikipedia.org/wiki/Johannes_de_Cuba,physician,http://www.wikidata.org/entity/Q75373
Tobias Cohn,https://en.wikipedia.org/wiki/Tobias_Cohn,physician,http://www.wikidata.org/entity/Q75280
Paul Clemens von Baumgarten,https://en.wikipedia.org/wiki/Paul_Clemens_von_Baumgarten,physician,http://www.wikidata.org/entity/Q75277
Victor Aronstein,https://en.wikipedia.org/wiki/Victor_Aronstein,physician,http://www.wikidata.org/entity/Q75252
Sun Yat-sen,https://en.wikipedia.org/wiki/Sun_Yat-sen,physician,http://www.wikidata.org/entity/Q8573
Erich Hintzsche,https://en.wikipedia.org/wiki/Erich_Hintzsche,physician,http://www.wikidata.org/entity/Q75999
Hermann Friedrich Teichmeyer,https://en.wikipedia.org/wiki/Hermann_Friedrich_Teichmeyer,physician,http://www.wikidata.org/entity/Q75979
Achilles Gasser,https://en.wikipedia.org/wiki/Achilles_Gasser,physician,http://www.wikidata.org/entity/Q75975
Hans Münch,https://en.wikipedia.org/wiki/Hans_M%C3%BCnch,physician,http://www.wikidata.org/entity/Q75939
Julien Offray de La Mettrie,https://en.wikipedia.org/wiki/Julien_Offray_de_La_Mettrie,physician,http://www.wikidata.org/entity/Q7068
Johannes Peter Müller,https://en.wikipedia.org/wiki/Johannes_Peter_M%C3%BCller,physician,http://www.wikidata.org/entity/Q57992
"Karl Theodor, Duke in Bavaria","https://en.wikipedia.org/wiki/Karl_Theodor,_Duke_in_Bavaria",physician,http://www.wikidata.org/entity/Q57972
Robert Christian Avé-Lallemant,https://en.wikipedia.org/wiki/Robert_Christian_Av%C3%A9-Lallemant,physician,http://www.wikidata.org/entity/Q75932
Hieronymus Brunschwig,https://en.wikipedia.org/wiki/Hieronymus_Brunschwig,physician,http://www.wikidata.org/entity/Q75921
Rudolf Heidenhain,https://en.wikipedia.org/wiki/Rudolf_Heidenhain,physician,http://www.wikidata.org/entity/Q75917
Karin Büttner-Janz,https://en.wikipedia.org/wiki/Karin_B%C3%BCttner-Janz,physician,http://www.wikidata.org/entity/Q64786
Tess Gerritsen,https://en.wikipedia.org/wiki/Tess_Gerritsen,physician,http://www.wikidata.org/entity/Q6950
Stanisław Lem,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Lem,physician,http://www.wikidata.org/entity/Q6530
Adam Karl August von Eschenmayer,https://en.wikipedia.org/wiki/Adam_Karl_August_von_Eschenmayer,physician,http://www.wikidata.org/entity/Q69536
Wilhelm His,https://en.wikipedia.org/wiki/Wilhelm_His_Jr.,physician,http://www.wikidata.org/entity/Q69526
"Christian Friedrich, Baron Stockmar","https://en.wikipedia.org/wiki/Christian_Friedrich,_Baron_Stockmar",physician,http://www.wikidata.org/entity/Q69416
Karl Proske,https://en.wikipedia.org/wiki/Karl_Proske,physician,http://www.wikidata.org/entity/Q75028
Otto Wilhelm Madelung,https://en.wikipedia.org/wiki/Otto_Wilhelm_Madelung,physician,http://www.wikidata.org/entity/Q69801
Robert Wartenberg,https://en.wikipedia.org/wiki/Robert_Wartenberg,physician,http://www.wikidata.org/entity/Q69779
Wilhelm Weinberg,https://en.wikipedia.org/wiki/Wilhelm_Weinberg,physician,http://www.wikidata.org/entity/Q69594
Johann Beringer,https://en.wikipedia.org/wiki/Johann_Beringer,physician,http://www.wikidata.org/entity/Q63777
Gottlieb Conrad Christian Storr,https://en.wikipedia.org/wiki/Gottlieb_Conrad_Christian_Storr,physician,http://www.wikidata.org/entity/Q63738
August Bier,https://en.wikipedia.org/wiki/August_Bier,physician,http://www.wikidata.org/entity/Q69260
Georg Theodor August Gaffky,https://en.wikipedia.org/wiki/Georg_Theodor_August_Gaffky,physician,http://www.wikidata.org/entity/Q69179
Gabriel Anton,https://en.wikipedia.org/wiki/Gabriel_Anton,physician,http://www.wikidata.org/entity/Q63981
August Friedrich Schweigger,https://en.wikipedia.org/wiki/August_Friedrich_Schweigger,physician,http://www.wikidata.org/entity/Q63917
Harald zur Hausen,https://en.wikipedia.org/wiki/Harald_zur_Hausen,physician,http://www.wikidata.org/entity/Q75847
Johann Georg Noël Dragendorff,https://en.wikipedia.org/wiki/Johann_Georg_Noel_Dragendorff,physician,http://www.wikidata.org/entity/Q70815
Alfred Wilhelm Volkmann,https://en.wikipedia.org/wiki/Alfred_Wilhelm_Volkmann,physician,http://www.wikidata.org/entity/Q70792
Adolf Metzner,https://en.wikipedia.org/wiki/Adolf_Metzner,physician,http://www.wikidata.org/entity/Q70753
Karl von Vierordt,https://en.wikipedia.org/wiki/Karl_von_Vierordt,physician,http://www.wikidata.org/entity/Q70686
Alois Alzheimer,https://en.wikipedia.org/wiki/Alois_Alzheimer,physician,http://www.wikidata.org/entity/Q70530
Georg Heinrich Weber,https://en.wikipedia.org/wiki/Georg_Heinrich_Weber,physician,http://www.wikidata.org/entity/Q63875
Jan Marek Marci,https://en.wikipedia.org/wiki/Jan_Marek_Marci,physician,http://www.wikidata.org/entity/Q63864
Kurt Blome,https://en.wikipedia.org/wiki/Kurt_Blome,physician,http://www.wikidata.org/entity/Q63815
Johann Friedrich von Brandt,https://en.wikipedia.org/wiki/Johann_Friedrich_von_Brandt,physician,http://www.wikidata.org/entity/Q57361
Gottfried Benn,https://en.wikipedia.org/wiki/Gottfried_Benn,physician,http://www.wikidata.org/entity/Q57277
Rudolf Hilferding,https://en.wikipedia.org/wiki/Rudolf_Hilferding,physician,http://www.wikidata.org/entity/Q57848
Hans Spemann,https://en.wikipedia.org/wiki/Hans_Spemann,physician,http://www.wikidata.org/entity/Q57568
Sabine Bergmann-Pohl,https://en.wikipedia.org/wiki/Sabine_Bergmann-Pohl,physician,http://www.wikidata.org/entity/Q57232
Johann Friedrich Gmelin,https://en.wikipedia.org/wiki/Johann_Friedrich_Gmelin,physician,http://www.wikidata.org/entity/Q57230
Philipp Rösler,https://en.wikipedia.org/wiki/Philipp_R%C3%B6sler,physician,http://www.wikidata.org/entity/Q57789
Hermann Lotze,https://en.wikipedia.org/wiki/Hermann_Lotze,physician,http://www.wikidata.org/entity/Q57684
Magnus Hirschfeld,https://en.wikipedia.org/wiki/Magnus_Hirschfeld,physician,http://www.wikidata.org/entity/Q57592
Georg Wilhelm Steller,https://en.wikipedia.org/wiki/Georg_Wilhelm_Steller,physician,http://www.wikidata.org/entity/Q57222
Carl Linnaeus,https://en.wikipedia.org/wiki/Carl_Linnaeus,physician,http://www.wikidata.org/entity/Q1043
Hippocrates,https://en.wikipedia.org/wiki/Hippocrates,physician,http://www.wikidata.org/entity/Q5264
Gerhard Domagk,https://en.wikipedia.org/wiki/Gerhard_Domagk,physician,http://www.wikidata.org/entity/Q57192
José Rizal,https://en.wikipedia.org/wiki/Jos%C3%A9_Rizal,physician,http://www.wikidata.org/entity/Q1500
Francis Marrash,https://en.wikipedia.org/wiki/Francis_Marrash,physician,http://www.wikidata.org/entity/Q4899
Moncef Marzouki,https://en.wikipedia.org/wiki/Moncef_Marzouki,physician,http://www.wikidata.org/entity/Q4715
Mikhail Bulgakov,https://en.wikipedia.org/wiki/Mikhail_Bulgakov,physician,http://www.wikidata.org/entity/Q835
Bernard Katz,https://en.wikipedia.org/wiki/Bernard_Katz,physician,http://www.wikidata.org/entity/Q4517
Vegetius,https://en.wikipedia.org/wiki/Vegetius,physician,http://www.wikidata.org/entity/Q4298
Walther Kittel,https://en.wikipedia.org/wiki/Walther_Kittel,physician,http://www.wikidata.org/entity/Q75592
Johann Christian Gottlieb Ackermann,https://en.wikipedia.org/wiki/Johann_Christian_Gottlieb_Ackermann,physician,http://www.wikidata.org/entity/Q75590
Morris Simmonds,https://en.wikipedia.org/wiki/Morris_Simmonds,physician,http://www.wikidata.org/entity/Q70492
Jakob Heine,https://en.wikipedia.org/wiki/Jakob_Heine,physician,http://www.wikidata.org/entity/Q70238
Heinrich Wilhelm Olbers,https://en.wikipedia.org/wiki/Heinrich_Wilhelm_Matthias_Olbers,physician,http://www.wikidata.org/entity/Q75828
Friedrich Küchenmeister,https://en.wikipedia.org/wiki/Friedrich_K%C3%BCchenmeister,physician,http://www.wikidata.org/entity/Q75701
Nathan Zuntz,https://en.wikipedia.org/wiki/Nathan_Zuntz,physician,http://www.wikidata.org/entity/Q75694
Eduard Arning,https://en.wikipedia.org/wiki/Eduard_Arning,physician,http://www.wikidata.org/entity/Q75691
Hermann Klaatsch,https://en.wikipedia.org/wiki/Hermann_Klaatsch,physician,http://www.wikidata.org/entity/Q70209
Edzard Ernst,https://en.wikipedia.org/wiki/Edzard_Ernst,physician,http://www.wikidata.org/entity/Q70166
Friedrich Joseph Haass,https://en.wikipedia.org/wiki/Friedrich_Joseph_Haass,physician,http://www.wikidata.org/entity/Q70096
Albert Fraenkel,https://en.wikipedia.org/wiki/Albert_Fraenkel,physician,http://www.wikidata.org/entity/Q70007
Peter Berglar,https://en.wikipedia.org/wiki/Peter_Berglar,physician,http://www.wikidata.org/entity/Q70004
Richard Semon,https://en.wikipedia.org/wiki/Richard_Semon,physician,http://www.wikidata.org/entity/Q69820
Marcus Elieser Bloch,https://en.wikipedia.org/wiki/Marcus_Elieser_Bloch,physician,http://www.wikidata.org/entity/Q64268
Johann Hedwig,https://en.wikipedia.org/wiki/Johann_Hedwig,physician,http://www.wikidata.org/entity/Q64256
Albrecht Wilhelm Roth,https://en.wikipedia.org/wiki/Albrecht_Wilhelm_Roth,physician,http://www.wikidata.org/entity/Q64246
Nathanael Matthaeus von Wolf,https://en.wikipedia.org/wiki/Nathanael_Matthaeus_von_Wolf,physician,http://www.wikidata.org/entity/Q64121
Augustus Quirinus Rivinus,https://en.wikipedia.org/wiki/Augustus_Quirinus_Rivinus,physician,http://www.wikidata.org/entity/Q64018
Georg Ernst Stahl,https://en.wikipedia.org/wiki/Georg_Ernst_Stahl,physician,http://www.wikidata.org/entity/Q57566
Franz Joseph Gall,https://en.wikipedia.org/wiki/Franz_Joseph_Gall,physician,http://www.wikidata.org/entity/Q57511
Theodor Morell,https://en.wikipedia.org/wiki/Theodor_Morell,physician,http://www.wikidata.org/entity/Q57490
Luigi Galvani,https://en.wikipedia.org/wiki/Luigi_Galvani,physician,http://www.wikidata.org/entity/Q1589
Robert Mayer,https://en.wikipedia.org/wiki/Julius_von_Mayer,physician,http://www.wikidata.org/entity/Q57171
Albrecht Kossel,https://en.wikipedia.org/wiki/Albrecht_Kossel,physician,http://www.wikidata.org/entity/Q57128
Nicolaus Copernicus,https://en.wikipedia.org/wiki/Nicolaus_Copernicus,physician,http://www.wikidata.org/entity/Q619
Salvador Allende,https://en.wikipedia.org/wiki/Salvador_Allende,physician,http://www.wikidata.org/entity/Q440
Hans Krebs,https://en.wikipedia.org/wiki/Hans_Krebs_(biochemist),physician,http://www.wikidata.org/entity/Q57191
Karl Ernst von Baer,https://en.wikipedia.org/wiki/Karl_Ernst_von_Baer,physician,http://www.wikidata.org/entity/Q57190
Christoph Wilhelm von Koch,https://en.wikipedia.org/wiki/Christoph_Wilhelm_von_Koch,scientist,http://www.wikidata.org/entity/Q834149
Robert Winston,"https://en.wikipedia.org/wiki/Robert_Winston,_Baron_Winston",scientist,http://www.wikidata.org/entity/Q335760
Abu Salama 'Abd Allah ibn 'Abd al-Asad al-Makhzumi,https://en.wikipedia.org/wiki/Abu_Salama,scientist,http://www.wikidata.org/entity/Q335355
Hans Jenny,https://en.wikipedia.org/wiki/Hans_Jenny_(cymatics),scientist,http://www.wikidata.org/entity/Q123863
Leó Szilárd,https://en.wikipedia.org/wiki/Leo_Szilard,scientist,http://www.wikidata.org/entity/Q153238
Gherman Titov,https://en.wikipedia.org/wiki/Gherman_Titov,scientist,http://www.wikidata.org/entity/Q152298
Thomas Corneille,https://en.wikipedia.org/wiki/Thomas_Corneille,scientist,http://www.wikidata.org/entity/Q551787
Moshe Arens,https://en.wikipedia.org/wiki/Moshe_Arens,scientist,http://www.wikidata.org/entity/Q548185
William Perry,https://en.wikipedia.org/wiki/William_J._Perry,scientist,http://www.wikidata.org/entity/Q539791
Thomas Wedgwood,https://en.wikipedia.org/wiki/Thomas_Wedgwood_(photographer),scientist,http://www.wikidata.org/entity/Q933545
Clay Shirky,https://en.wikipedia.org/wiki/Clay_Shirky,scientist,http://www.wikidata.org/entity/Q930425
Karl Heinrich Gräffe,https://en.wikipedia.org/wiki/Karl_Heinrich_Gr%C3%A4ffe,scientist,http://www.wikidata.org/entity/Q113168
Stefanie Dimmeler,https://en.wikipedia.org/wiki/Stefanie_Dimmeler,scientist,http://www.wikidata.org/entity/Q110856
Bernhard Siegert,https://en.wikipedia.org/wiki/Bernhard_Siegert,scientist,http://www.wikidata.org/entity/Q110715
Siddhartha Mukherjee,https://en.wikipedia.org/wiki/Siddhartha_Mukherjee,scientist,http://www.wikidata.org/entity/Q983450
Joseph von Petrasch,https://en.wikipedia.org/wiki/Joseph_von_Petrasch,scientist,http://www.wikidata.org/entity/Q632100
T. Keith Glennan,https://en.wikipedia.org/wiki/T._Keith_Glennan,scientist,http://www.wikidata.org/entity/Q623624
Benjamin Constant,https://en.wikipedia.org/wiki/Benjamin_Constant,scientist,http://www.wikidata.org/entity/Q123089
Harald Rose,https://en.wikipedia.org/wiki/Harald_Rose,scientist,http://www.wikidata.org/entity/Q122014
Wolfgang Thonke,https://en.wikipedia.org/wiki/Wolfgang_Thonke,scientist,http://www.wikidata.org/entity/Q118261
Julius Axelrod,https://en.wikipedia.org/wiki/Julius_Axelrod,scientist,http://www.wikidata.org/entity/Q110106
Thida Thavornseth,https://en.wikipedia.org/wiki/Thida_Thavornseth,scientist,http://www.wikidata.org/entity/Q539513
Shing-Tung Yau,https://en.wikipedia.org/wiki/Shing-Tung_Yau,scientist,http://www.wikidata.org/entity/Q334760
Martin Karplus,https://en.wikipedia.org/wiki/Martin_Karplus,scientist,http://www.wikidata.org/entity/Q903471
Pierre Adet,https://en.wikipedia.org/wiki/Pierre_Adet,scientist,http://www.wikidata.org/entity/Q903209
Harrison Schmitt,https://en.wikipedia.org/wiki/Harrison_Schmitt,scientist,http://www.wikidata.org/entity/Q108886
Susumu Tonegawa,https://en.wikipedia.org/wiki/Susumu_Tonegawa,scientist,http://www.wikidata.org/entity/Q108602
Louis Nirenberg,https://en.wikipedia.org/wiki/Louis_Nirenberg,scientist,http://www.wikidata.org/entity/Q596590
James Mourilyan Tanner,https://en.wikipedia.org/wiki/James_Mourilyan_Tanner,scientist,http://www.wikidata.org/entity/Q366436
Nathan Myhrvold,https://en.wikipedia.org/wiki/Nathan_Myhrvold,scientist,http://www.wikidata.org/entity/Q365578
Pierre Paul Déhérain,https://en.wikipedia.org/wiki/Pierre_Paul_Deh%C3%A9rain,scientist,http://www.wikidata.org/entity/Q365284
Gustaf de Laval,https://en.wikipedia.org/wiki/Gustaf_de_Laval,scientist,http://www.wikidata.org/entity/Q364270
Aleksandr Serebrov,https://en.wikipedia.org/wiki/Aleksandr_Serebrov,scientist,http://www.wikidata.org/entity/Q362819
Alex Comfort,https://en.wikipedia.org/wiki/Alex_Comfort,scientist,http://www.wikidata.org/entity/Q621458
Ivars Knēts,https://en.wikipedia.org/wiki/Ivars_Kn%C4%93ts,scientist,http://www.wikidata.org/entity/Q620609
Morton Deutsch,https://en.wikipedia.org/wiki/Morton_Deutsch,scientist,http://www.wikidata.org/entity/Q611121
Innocenzo Manzetti,https://en.wikipedia.org/wiki/Innocenzo_Manzetti,scientist,http://www.wikidata.org/entity/Q607358
Phil Jones,https://en.wikipedia.org/wiki/Phil_Jones_(climatologist),scientist,http://www.wikidata.org/entity/Q601435
Galileo Galilei,https://en.wikipedia.org/wiki/Galileo_Galilei,scientist,http://www.wikidata.org/entity/Q307
Gregory Goodwin Pincus,https://en.wikipedia.org/wiki/Gregory_Goodwin_Pincus,scientist,http://www.wikidata.org/entity/Q334361
Edward Waring,https://en.wikipedia.org/wiki/Edward_Waring,scientist,http://www.wikidata.org/entity/Q323028
Chauncey H. Griffith,https://en.wikipedia.org/wiki/Chauncey_H._Griffith,scientist,http://www.wikidata.org/entity/Q361826
Nick Holonyak,https://en.wikipedia.org/wiki/Nick_Holonyak,scientist,http://www.wikidata.org/entity/Q360445
Richard Smalley,https://en.wikipedia.org/wiki/Richard_Smalley,scientist,http://www.wikidata.org/entity/Q106746
Camillo Golgi,https://en.wikipedia.org/wiki/Camillo_Golgi,scientist,http://www.wikidata.org/entity/Q150630
Sheldon Glashow,https://en.wikipedia.org/wiki/Sheldon_Glashow,scientist,http://www.wikidata.org/entity/Q107420
Jaroslav Heyrovský,https://en.wikipedia.org/wiki/Jaroslav_Heyrovsk%C3%BD,scientist,http://www.wikidata.org/entity/Q157701
Theodore von Kármán,https://en.wikipedia.org/wiki/Theodore_von_K%C3%A1rm%C3%A1n,scientist,http://www.wikidata.org/entity/Q164384
Martin Heinrich Klaproth,https://en.wikipedia.org/wiki/Martin_Heinrich_Klaproth,scientist,http://www.wikidata.org/entity/Q160196
Zack Snyder,https://en.wikipedia.org/wiki/Zack_Snyder,scientist,http://www.wikidata.org/entity/Q139890
Franz-Josef Ulm,https://en.wikipedia.org/wiki/Franz-Josef_Ulm,scientist,http://www.wikidata.org/entity/Q126333
Andrea Prader,https://en.wikipedia.org/wiki/Andrea_Prader,scientist,http://www.wikidata.org/entity/Q124502
John Howard Northrop,https://en.wikipedia.org/wiki/John_Howard_Northrop,scientist,http://www.wikidata.org/entity/Q106399
Roland Kirstein,https://en.wikipedia.org/wiki/Roland_Kirstein,scientist,http://www.wikidata.org/entity/Q105583
Benjamin List,https://en.wikipedia.org/wiki/Benjamin_List,scientist,http://www.wikidata.org/entity/Q105572
Harry Kroto,https://en.wikipedia.org/wiki/Harry_Kroto,scientist,http://www.wikidata.org/entity/Q157250
Karl Wien,https://en.wikipedia.org/wiki/Karl_Wien,scientist,http://www.wikidata.org/entity/Q124174
Otto Immisch,https://en.wikipedia.org/wiki/Otto_Immisch,scientist,http://www.wikidata.org/entity/Q124082
John Locke,https://en.wikipedia.org/wiki/John_Locke,scientist,http://www.wikidata.org/entity/Q9353
Leonhard Euler,https://en.wikipedia.org/wiki/Leonhard_Euler,scientist,http://www.wikidata.org/entity/Q7604
Catherine Coleman,https://en.wikipedia.org/wiki/Catherine_Coleman,scientist,http://www.wikidata.org/entity/Q7468
Emma P. Carr,https://en.wikipedia.org/wiki/Emma_P._Carr,scientist,http://www.wikidata.org/entity/Q7447
Ada Yonath,https://en.wikipedia.org/wiki/Ada_Yonath,scientist,http://www.wikidata.org/entity/Q7426
Alexander von Humboldt,https://en.wikipedia.org/wiki/Alexander_von_Humboldt,scientist,http://www.wikidata.org/entity/Q6694
Eugenio Espejo,https://en.wikipedia.org/wiki/Eugenio_Espejo,scientist,http://www.wikidata.org/entity/Q981513
Jonah Lehrer,https://en.wikipedia.org/wiki/Jonah_Lehrer,scientist,http://www.wikidata.org/entity/Q981045
Matthew Henson,https://en.wikipedia.org/wiki/Matthew_Henson,scientist,http://www.wikidata.org/entity/Q976683
Ivo Pitanguy,https://en.wikipedia.org/wiki/Ivo_Pitanguy,scientist,http://www.wikidata.org/entity/Q972239
María Rostworowski,https://en.wikipedia.org/wiki/Mar%C3%ADa_Rostworowski,scientist,http://www.wikidata.org/entity/Q970449
