id,url,occupation,wikiid
Tina Aeberli,https://en.wikipedia.org/wiki/Tina_Aeberli,athlete,http://www.wikidata.org/entity/Q2435433
Dul Erdenebileg,https://en.wikipedia.org/wiki/Dul_Erdenebileg,athlete,http://www.wikidata.org/entity/Q2426638
Emil Vladimirov,https://en.wikipedia.org/wiki/Emil_Vladimirov,athlete,http://www.wikidata.org/entity/Q3724224
Edouard Myin,https://en.wikipedia.org/wiki/Edouard_Myin,athlete,http://www.wikidata.org/entity/Q3719717
Vladimír Haber,https://en.wikipedia.org/wiki/Vladim%C3%ADr_Haber,athlete,http://www.wikidata.org/entity/Q3704929
Heelan Tompkins,https://en.wikipedia.org/wiki/Heelan_Tompkins,athlete,http://www.wikidata.org/entity/Q1593478
Cleomedes of Astypalia,https://en.wikipedia.org/wiki/Kleomedes_of_Astypalia,athlete,http://www.wikidata.org/entity/Q1569690
Robert Grzeszczak,https://en.wikipedia.org/wiki/Robert_Grzeszczak,athlete,http://www.wikidata.org/entity/Q7344992
Robert Gasper,https://en.wikipedia.org/wiki/Robert_Gasper,athlete,http://www.wikidata.org/entity/Q7344689
Robert Forde,https://en.wikipedia.org/wiki/Robert_Ford_(sportscaster),athlete,http://www.wikidata.org/entity/Q7344429
Robert Farmer,https://en.wikipedia.org/wiki/Robert_Farmer_(Paralympian),athlete,http://www.wikidata.org/entity/Q7344259
Robert D. Yates,https://en.wikipedia.org/wiki/Robert_D._Yates,athlete,http://www.wikidata.org/entity/Q7343349
Dong Feng,https://en.wikipedia.org/wiki/Dong_Feng_(physician),athlete,http://www.wikidata.org/entity/Q5696606
Hec Crighton,https://en.wikipedia.org/wiki/Hec_Crighton,athlete,http://www.wikidata.org/entity/Q5696110
Heath Benedict,https://en.wikipedia.org/wiki/Heath_Benedict,athlete,http://www.wikidata.org/entity/Q5693414
Mohsen Mohammadseifi,https://en.wikipedia.org/wiki/Mohsen_Mohammadseifi,athlete,http://www.wikidata.org/entity/Q5691975
Farzad Sepahvand,https://en.wikipedia.org/wiki/Farzad_Sepahvand,athlete,http://www.wikidata.org/entity/Q5691818
Hazel Marion Eaton,https://en.wikipedia.org/wiki/Hazel_Marion_Eaton,athlete,http://www.wikidata.org/entity/Q5687960
Hasli Izwan Amir Hasan,https://en.wikipedia.org/wiki/Hasli_Izwan,athlete,http://www.wikidata.org/entity/Q5679313
Harvey Sproule,https://en.wikipedia.org/wiki/Harvey_Sproule,athlete,http://www.wikidata.org/entity/Q5677608
Frederic Orendi,https://en.wikipedia.org/wiki/Frederic_Orendi,athlete,http://www.wikidata.org/entity/Q9263615
Fred Bunjo,https://en.wikipedia.org/wiki/Fred_Bunjo,athlete,http://www.wikidata.org/entity/Q9263589
Francisco Sandoval,https://en.wikipedia.org/wiki/Francisco_Sandoval,athlete,http://www.wikidata.org/entity/Q9262179
Florian Kapała,https://en.wikipedia.org/wiki/Florian_Kapa%C5%82a,athlete,http://www.wikidata.org/entity/Q9260956
Ray Bethell,https://en.wikipedia.org/wiki/Ray_Bethell,athlete,http://www.wikidata.org/entity/Q7297193
Richard Moore,https://en.wikipedia.org/wiki/Richard_Moore_(journalist),athlete,http://www.wikidata.org/entity/Q7327878
Richard G. Austin,https://en.wikipedia.org/wiki/Richard_G._Austin_(weightlifter),athlete,http://www.wikidata.org/entity/Q7325816
Richard Corsie,https://en.wikipedia.org/wiki/Richard_Corsie,athlete,http://www.wikidata.org/entity/Q7324908
Rich Schutz,https://en.wikipedia.org/wiki/Rich_Schutz,athlete,http://www.wikidata.org/entity/Q7323445
Rich Cellini,https://en.wikipedia.org/wiki/Rich_Cellini,athlete,http://www.wikidata.org/entity/Q7323211
Ricardo Oliveira,https://en.wikipedia.org/wiki/Ricardo_Oliveira_(roller_hockey),athlete,http://www.wikidata.org/entity/Q7322761
Ricardo Montemayor,https://en.wikipedia.org/wiki/Ricardo_Montemayor,athlete,http://www.wikidata.org/entity/Q7322741
Patricia Selinger,https://en.wikipedia.org/wiki/Patricia_Selinger,engineer,http://www.wikidata.org/entity/Q51708
Indira Samarasekera,https://en.wikipedia.org/wiki/Indira_Samarasekera,engineer,http://www.wikidata.org/entity/Q51704
Roger Loyer,https://en.wikipedia.org/wiki/Roger_Loyer,engineer,http://www.wikidata.org/entity/Q172829
Peter Broeker,https://en.wikipedia.org/wiki/Peter_Broeker,engineer,http://www.wikidata.org/entity/Q172828
Gerry Ashmore,https://en.wikipedia.org/wiki/Gerry_Ashmore,engineer,http://www.wikidata.org/entity/Q172826
John James,https://en.wikipedia.org/wiki/John_James_(racing_driver),engineer,http://www.wikidata.org/entity/Q172821
André Milhoux,https://en.wikipedia.org/wiki/Andr%C3%A9_Milhoux,engineer,http://www.wikidata.org/entity/Q172814
Jay Chamberlain,https://en.wikipedia.org/wiki/Jay_Chamberlain,engineer,http://www.wikidata.org/entity/Q172813
Jochen Liedtke,https://en.wikipedia.org/wiki/Jochen_Liedtke,engineer,http://www.wikidata.org/entity/Q62906
Innes Ireland,https://en.wikipedia.org/wiki/Innes_Ireland,engineer,http://www.wikidata.org/entity/Q173336
Jean-Marc Gounon,https://en.wikipedia.org/wiki/Jean-Marc_Gounon,engineer,http://www.wikidata.org/entity/Q173308
Jerzy Buzek,https://en.wikipedia.org/wiki/Jerzy_Buzek,engineer,http://www.wikidata.org/entity/Q55910
Domenico Schiattarella,https://en.wikipedia.org/wiki/Domenico_Schiattarella,engineer,http://www.wikidata.org/entity/Q172990
Eric Broadley,https://en.wikipedia.org/wiki/Eric_Broadley,engineer,http://www.wikidata.org/entity/Q172846
Jean Batten,https://en.wikipedia.org/wiki/Jean_Batten,engineer,http://www.wikidata.org/entity/Q53541
Janice E. Voss,https://en.wikipedia.org/wiki/Janice_E._Voss,engineer,http://www.wikidata.org/entity/Q52923
Donald Mackay,https://en.wikipedia.org/wiki/Donald_Mackay_(scientist),engineer,http://www.wikidata.org/entity/Q52821
Jim Kajiya,https://en.wikipedia.org/wiki/Jim_Kajiya,engineer,http://www.wikidata.org/entity/Q62915
Mark Weiser,https://en.wikipedia.org/wiki/Mark_Weiser,engineer,http://www.wikidata.org/entity/Q62913
Carver Mead,https://en.wikipedia.org/wiki/Carver_Mead,engineer,http://www.wikidata.org/entity/Q62910
Maurice Wilkes,https://en.wikipedia.org/wiki/Maurice_Wilkes,engineer,http://www.wikidata.org/entity/Q62857
Miguel de Icaza,https://en.wikipedia.org/wiki/Miguel_de_Icaza,engineer,http://www.wikidata.org/entity/Q62849
Gene Amdahl,https://en.wikipedia.org/wiki/Gene_Amdahl,engineer,http://www.wikidata.org/entity/Q62890
Marc Andreessen,https://en.wikipedia.org/wiki/Marc_Andreessen,engineer,http://www.wikidata.org/entity/Q62882
Sunita Williams,https://en.wikipedia.org/wiki/Sunita_Williams,engineer,http://www.wikidata.org/entity/Q55177
Sheila Widnall,https://en.wikipedia.org/wiki/Sheila_Widnall,engineer,http://www.wikidata.org/entity/Q55175
Ivan Sutherland,https://en.wikipedia.org/wiki/Ivan_Sutherland,engineer,http://www.wikidata.org/entity/Q62866
Frank De Winne,https://en.wikipedia.org/wiki/Frank_De_Winne,engineer,http://www.wikidata.org/entity/Q52495
Susanne Albers,https://en.wikipedia.org/wiki/Susanne_Albers,engineer,http://www.wikidata.org/entity/Q9599
Dorit Aharonov,https://en.wikipedia.org/wiki/Dorit_Aharonov,engineer,http://www.wikidata.org/entity/Q9594
Charles Bachman,https://en.wikipedia.org/wiki/Charles_Bachman,engineer,http://www.wikidata.org/entity/Q62894
Rainer Ortleb,https://en.wikipedia.org/wiki/Rainer_Ortleb,engineer,http://www.wikidata.org/entity/Q72667
Joseph Anton von Maffei,https://en.wikipedia.org/wiki/Joseph_Anton_von_Maffei,engineer,http://www.wikidata.org/entity/Q72598
Karl Christian von Langsdorf,https://en.wikipedia.org/wiki/Karl_Christian_von_Langsdorf,engineer,http://www.wikidata.org/entity/Q72538
Wilhelm Röntgen,https://en.wikipedia.org/wiki/Wilhelm_R%C3%B6ntgen,engineer,http://www.wikidata.org/entity/Q35149
Jeri Ellsworth,https://en.wikipedia.org/wiki/Jeri_Ellsworth,engineer,http://www.wikidata.org/entity/Q34965
Robert Otzen,https://en.wikipedia.org/wiki/Robert_Otzen,engineer,http://www.wikidata.org/entity/Q73881
Gottlieb Daimler,https://en.wikipedia.org/wiki/Gottlieb_Daimler,engineer,http://www.wikidata.org/entity/Q57098
Constance Tipper,https://en.wikipedia.org/wiki/Constance_Tipper,engineer,http://www.wikidata.org/entity/Q52814
Ruth Teitelbaum,https://en.wikipedia.org/wiki/Ruth_Teitelbaum,engineer,http://www.wikidata.org/entity/Q52559
Margot Taule,https://en.wikipedia.org/wiki/Margot_Taul%C3%A9,engineer,http://www.wikidata.org/entity/Q52529
Herbert Hoover,https://en.wikipedia.org/wiki/Herbert_Hoover,engineer,http://www.wikidata.org/entity/Q35236
Johann Bauschinger,https://en.wikipedia.org/wiki/Johann_Bauschinger,engineer,http://www.wikidata.org/entity/Q64600
Friedrich Clemens Gerke,https://en.wikipedia.org/wiki/Friedrich_Clemens_Gerke,engineer,http://www.wikidata.org/entity/Q64536
Glenda Schroeder,https://en.wikipedia.org/wiki/Glenda_Schroeder,engineer,http://www.wikidata.org/entity/Q9537
Guenter Wendt,https://en.wikipedia.org/wiki/G%C3%BCnter_Wendt,engineer,http://www.wikidata.org/entity/Q72416
Johann Faulhaber,https://en.wikipedia.org/wiki/Johann_Faulhaber,engineer,http://www.wikidata.org/entity/Q72369
Carl Duisberg,https://en.wikipedia.org/wiki/Carl_Duisberg,engineer,http://www.wikidata.org/entity/Q72175
Fritz Haber,https://en.wikipedia.org/wiki/Fritz_Haber,engineer,http://www.wikidata.org/entity/Q57075
Christopher McKay,https://en.wikipedia.org/wiki/Christopher_McKay,engineer,http://www.wikidata.org/entity/Q56894
James Watt,https://en.wikipedia.org/wiki/James_Watt,engineer,http://www.wikidata.org/entity/Q9041
Colin Davis,https://en.wikipedia.org/wiki/Colin_Davis_(racing_driver),engineer,http://www.wikidata.org/entity/Q172819
Gaetano Starrabba,https://en.wikipedia.org/wiki/Gaetano_Starrabba,engineer,http://www.wikidata.org/entity/Q172818
George Constantine,https://en.wikipedia.org/wiki/George_Constantine_(racing_driver),engineer,http://www.wikidata.org/entity/Q172817
Keith Greene,https://en.wikipedia.org/wiki/Keith_Greene,engineer,http://www.wikidata.org/entity/Q172815
Alexander Graham Bell,https://en.wikipedia.org/wiki/Alexander_Graham_Bell,engineer,http://www.wikidata.org/entity/Q34286
Ben Shneiderman,https://en.wikipedia.org/wiki/Ben_Shneiderman,engineer,http://www.wikidata.org/entity/Q62904
Steve Mann,https://en.wikipedia.org/wiki/Steve_Mann_(inventor),engineer,http://www.wikidata.org/entity/Q62899
Alfred Aho,https://en.wikipedia.org/wiki/Alfred_Aho,engineer,http://www.wikidata.org/entity/Q62898
Steve Coast,https://en.wikipedia.org/wiki/Steve_Coast,engineer,http://www.wikidata.org/entity/Q56200
Naomi J. Halas,https://en.wikipedia.org/wiki/Naomi_Halas,engineer,http://www.wikidata.org/entity/Q56097
Wu Yi,https://en.wikipedia.org/wiki/Wu_Yi_(politician),engineer,http://www.wikidata.org/entity/Q50952
Paul Elvstrøm,https://en.wikipedia.org/wiki/Paul_Elvstr%C3%B8m,engineer,http://www.wikidata.org/entity/Q50893
Emily Warren Roebling,https://en.wikipedia.org/wiki/Emily_Warren_Roebling,engineer,http://www.wikidata.org/entity/Q49902
Mahmoud Ahmadinejad,https://en.wikipedia.org/wiki/Mahmoud_Ahmadinejad,engineer,http://www.wikidata.org/entity/Q34448
Carl Humann,https://en.wikipedia.org/wiki/Carl_Humann,engineer,http://www.wikidata.org/entity/Q64445
Zeev Suraski,https://en.wikipedia.org/wiki/Zeev_Suraski,engineer,http://www.wikidata.org/entity/Q64050
Ernst Ludwig von Aster,https://en.wikipedia.org/wiki/Ernst_Ludwig_von_Aster,engineer,http://www.wikidata.org/entity/Q50821
Hans Alexis von Biehler,https://en.wikipedia.org/wiki/Hans_Alexis_von_Biehler,engineer,http://www.wikidata.org/entity/Q50801
George Abbey,https://en.wikipedia.org/wiki/George_Abbey_(NASA),engineer,http://www.wikidata.org/entity/Q49950
Paul Richard Heinrich Blasius,https://en.wikipedia.org/wiki/Paul_Richard_Heinrich_Blasius,engineer,http://www.wikidata.org/entity/Q71574
Fritz Leonhardt,https://en.wikipedia.org/wiki/Fritz_Leonhardt,engineer,http://www.wikidata.org/entity/Q71408
Johannes Mayer,https://en.wikipedia.org/wiki/Johannes_Mayer,engineer,http://www.wikidata.org/entity/Q71299
Walther Augustin Villiger,https://en.wikipedia.org/wiki/Walter_Augustin_Villiger,engineer,http://www.wikidata.org/entity/Q71295
Gottfried Wilhelm Leibniz,https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz,engineer,http://www.wikidata.org/entity/Q9047
Theodor Bergmann,https://en.wikipedia.org/wiki/Theodor_Bergmann,engineer,http://www.wikidata.org/entity/Q72526
Hugo Borchardt,https://en.wikipedia.org/wiki/Hugo_Borchardt,engineer,http://www.wikidata.org/entity/Q72518
Karl Rapp,https://en.wikipedia.org/wiki/Karl_Rapp,engineer,http://www.wikidata.org/entity/Q72513
Francis Mer,https://en.wikipedia.org/wiki/Francis_Mer,engineer,http://www.wikidata.org/entity/Q64662
Heidemarie Stefanyshyn-Piper,https://en.wikipedia.org/wiki/Heidemarie_Stefanyshyn-Piper,engineer,http://www.wikidata.org/entity/Q51773
Ferdinand von Miller,https://en.wikipedia.org/wiki/Ferdinand_von_Miller,engineer,http://www.wikidata.org/entity/Q72477
Margaret Hutchinson Rousseau,https://en.wikipedia.org/wiki/Margaret_Hutchinson_Rousseau,engineer,http://www.wikidata.org/entity/Q51702
Ira H. Abbott,https://en.wikipedia.org/wiki/Ira_Abbott,engineer,http://www.wikidata.org/entity/Q51512
Thomas Edison,https://en.wikipedia.org/wiki/Thomas_Edison,engineer,http://www.wikidata.org/entity/Q8743
Mike Gascoyne,https://en.wikipedia.org/wiki/Mike_Gascoyne,engineer,http://www.wikidata.org/entity/Q173294
Silvio Moser,https://en.wikipedia.org/wiki/Silvio_Moser,engineer,http://www.wikidata.org/entity/Q173283
Andy Bechtolsheim,https://en.wikipedia.org/wiki/Andy_Bechtolsheim,engineer,http://www.wikidata.org/entity/Q65344
José Lello,https://en.wikipedia.org/wiki/Jos%C3%A9_Lello,engineer,http://www.wikidata.org/entity/Q64688
Charles Simonyi,https://en.wikipedia.org/wiki/Charles_Simonyi,engineer,http://www.wikidata.org/entity/Q49819
Peter J. Denning,https://en.wikipedia.org/wiki/Peter_J._Denning,engineer,http://www.wikidata.org/entity/Q49813
Benjamin Mako Hill,https://en.wikipedia.org/wiki/Benjamin_Mako_Hill,engineer,http://www.wikidata.org/entity/Q49656
Hugo Eckener,https://en.wikipedia.org/wiki/Hugo_Eckener,engineer,http://www.wikidata.org/entity/Q61666
Kurt Tank,https://en.wikipedia.org/wiki/Kurt_Tank,engineer,http://www.wikidata.org/entity/Q61497
Julius Adams Stratton,https://en.wikipedia.org/wiki/Julius_Adams_Stratton,engineer,http://www.wikidata.org/entity/Q49620
Francis Drake,https://en.wikipedia.org/wiki/Francis_Drake,engineer,http://www.wikidata.org/entity/Q36517
John Knoll,https://en.wikipedia.org/wiki/John_Knoll,engineer,http://www.wikidata.org/entity/Q11313
Edmund H. Hansen,https://en.wikipedia.org/wiki/Edmund_H._Hansen,engineer,http://www.wikidata.org/entity/Q11300
Dirk Frimout,https://en.wikipedia.org/wiki/Dirk_Frimout,engineer,http://www.wikidata.org/entity/Q52494
Mike Cowlishaw,https://en.wikipedia.org/wiki/Mike_Cowlishaw,engineer,http://www.wikidata.org/entity/Q52254
Katia Sycara,https://en.wikipedia.org/wiki/Katia_Sycara,engineer,http://www.wikidata.org/entity/Q51781
Félix Luna,https://en.wikipedia.org/wiki/F%C3%A9lix_Luna,lawyer,http://www.wikidata.org/entity/Q226053
Albert R. Anderson,https://en.wikipedia.org/wiki/Albert_R._Anderson,lawyer,http://www.wikidata.org/entity/Q225943
Jennifer Granholm,https://en.wikipedia.org/wiki/Jennifer_Granholm,lawyer,http://www.wikidata.org/entity/Q234994
Harriet Harman,https://en.wikipedia.org/wiki/Harriet_Harman,lawyer,http://www.wikidata.org/entity/Q234182
Dimitrios Gounaris,https://en.wikipedia.org/wiki/Dimitrios_Gounaris,lawyer,http://www.wikidata.org/entity/Q209529
Gordon Newell Mott,https://en.wikipedia.org/wiki/Gordon_Newell_Mott,lawyer,http://www.wikidata.org/entity/Q268564
David S. Kaufman,https://en.wikipedia.org/wiki/David_S._Kaufman,lawyer,http://www.wikidata.org/entity/Q268290
Victoria Zdrok,https://en.wikipedia.org/wiki/Victoria_Zdrok,lawyer,http://www.wikidata.org/entity/Q269938
Louisa Hanoune,https://en.wikipedia.org/wiki/Louisa_Hanoune,lawyer,http://www.wikidata.org/entity/Q269903
Emmanuel Servais,https://en.wikipedia.org/wiki/Emmanuel_Servais,lawyer,http://www.wikidata.org/entity/Q269726
Eva Joly,https://en.wikipedia.org/wiki/Eva_Joly,lawyer,http://www.wikidata.org/entity/Q464116
Amy Chua,https://en.wikipedia.org/wiki/Amy_Chua,lawyer,http://www.wikidata.org/entity/Q463882
Carlos Pellegrini,https://en.wikipedia.org/wiki/Carlos_Pellegrini,lawyer,http://www.wikidata.org/entity/Q270446
José Evaristo Uriburu,https://en.wikipedia.org/wiki/Jos%C3%A9_Evaristo_Uriburu,lawyer,http://www.wikidata.org/entity/Q270348
Robert de Foy,https://en.wikipedia.org/wiki/Robert_de_Foy,lawyer,http://www.wikidata.org/entity/Q268158
John C. Calhoun,https://en.wikipedia.org/wiki/John_C._Calhoun,lawyer,http://www.wikidata.org/entity/Q207191
Konstantinos Stephanopoulos,https://en.wikipedia.org/wiki/Konstantinos_Stephanopoulos,lawyer,http://www.wikidata.org/entity/Q206421
Clifton A. Woodrum,https://en.wikipedia.org/wiki/Clifton_A._Woodrum,lawyer,http://www.wikidata.org/entity/Q265178
John Turner,https://en.wikipedia.org/wiki/John_Turner,lawyer,http://www.wikidata.org/entity/Q128568
Brian Mulroney,https://en.wikipedia.org/wiki/Brian_Mulroney,lawyer,http://www.wikidata.org/entity/Q128563
Alfonso García Robles,https://en.wikipedia.org/wiki/Alfonso_Garc%C3%ADa_Robles,lawyer,http://www.wikidata.org/entity/Q203843
George Bradbury,https://en.wikipedia.org/wiki/George_Bradbury_(American_politician),lawyer,http://www.wikidata.org/entity/Q203785
Alain-René Lesage,https://en.wikipedia.org/wiki/Alain-Ren%C3%A9_Lesage,lawyer,http://www.wikidata.org/entity/Q267962
Carlos Antonio López,https://en.wikipedia.org/wiki/Carlos_Antonio_L%C3%B3pez,lawyer,http://www.wikidata.org/entity/Q235648
Åsa Larsson,https://en.wikipedia.org/wiki/%C3%85sa_Larsson,lawyer,http://www.wikidata.org/entity/Q265674
Robert Baumle Meyner,https://en.wikipedia.org/wiki/Robert_B._Meyner,lawyer,http://www.wikidata.org/entity/Q265471
Arnold Käch,https://en.wikipedia.org/wiki/Arnold_K%C3%A4ch,lawyer,http://www.wikidata.org/entity/Q225402
Gheorghe Alexianu,https://en.wikipedia.org/wiki/Gheorghe_Alexianu,lawyer,http://www.wikidata.org/entity/Q225302
Quentin Bryce,https://en.wikipedia.org/wiki/Quentin_Bryce,lawyer,http://www.wikidata.org/entity/Q229300
Geraldine Ferraro,https://en.wikipedia.org/wiki/Geraldine_Ferraro,lawyer,http://www.wikidata.org/entity/Q229141
Louis Renault,https://en.wikipedia.org/wiki/Louis_Renault_(jurist),lawyer,http://www.wikidata.org/entity/Q230814
Maria Shriver,https://en.wikipedia.org/wiki/Maria_Shriver,lawyer,http://www.wikidata.org/entity/Q230654
Ayesha Gaddafi,https://en.wikipedia.org/wiki/Ayesha_Gaddafi,lawyer,http://www.wikidata.org/entity/Q231552
Zvi Heifetz,https://en.wikipedia.org/wiki/Zvi_Heifetz,lawyer,http://www.wikidata.org/entity/Q231370
Jabez Upham,https://en.wikipedia.org/wiki/Jabez_Upham,lawyer,http://www.wikidata.org/entity/Q127597
Jesse Martin Combs,https://en.wikipedia.org/wiki/Jesse_M._Combs,lawyer,http://www.wikidata.org/entity/Q127192
Isaac Edward Holmes,https://en.wikipedia.org/wiki/Isaac_E._Holmes,lawyer,http://www.wikidata.org/entity/Q127181
Boris Meissner,https://en.wikipedia.org/wiki/Boris_Meissner,lawyer,http://www.wikidata.org/entity/Q126894
Julius Mosen,https://en.wikipedia.org/wiki/Julius_Mosen,lawyer,http://www.wikidata.org/entity/Q214737
Paul Martin,https://en.wikipedia.org/wiki/Paul_Martin,lawyer,http://www.wikidata.org/entity/Q128529
Samuel G. Arnold,https://en.wikipedia.org/wiki/Samuel_G._Arnold,lawyer,http://www.wikidata.org/entity/Q127606
Manuel Azaña,https://en.wikipedia.org/wiki/Manuel_Aza%C3%B1a,lawyer,http://www.wikidata.org/entity/Q203708
Aurelia Frick,https://en.wikipedia.org/wiki/Aurelia_Frick,lawyer,http://www.wikidata.org/entity/Q58147
José García Belaúnde,https://en.wikipedia.org/wiki/Jos%C3%A9_Antonio_Garc%C3%ADa_Bela%C3%BAnde,lawyer,http://www.wikidata.org/entity/Q58098
Tsai Ing-wen,https://en.wikipedia.org/wiki/Tsai_Ing-wen,lawyer,http://www.wikidata.org/entity/Q233984
Nino Burjanadze,https://en.wikipedia.org/wiki/Nino_Burjanadze,lawyer,http://www.wikidata.org/entity/Q229493
Augustus De Morgan,https://en.wikipedia.org/wiki/Augustus_De_Morgan,lawyer,http://www.wikidata.org/entity/Q208448
Eleftherios Venizelos,https://en.wikipedia.org/wiki/Eleftherios_Venizelos,lawyer,http://www.wikidata.org/entity/Q205545
Ignacio Ramírez,https://en.wikipedia.org/wiki/Ignacio_Ram%C3%ADrez_(politician),lawyer,http://www.wikidata.org/entity/Q205389
William Jennings Bryan,https://en.wikipedia.org/wiki/William_Jennings_Bryan,lawyer,http://www.wikidata.org/entity/Q205282
Cordell Hull,https://en.wikipedia.org/wiki/Cordell_Hull,lawyer,http://www.wikidata.org/entity/Q202979
Cemil Çiçek,https://en.wikipedia.org/wiki/Cemil_%C3%87i%C3%A7ek,lawyer,http://www.wikidata.org/entity/Q202971
Daniel D. Tompkins,https://en.wikipedia.org/wiki/Daniel_D._Tompkins,lawyer,http://www.wikidata.org/entity/Q223545
Camille Decoppet,https://en.wikipedia.org/wiki/Camille_Decoppet,lawyer,http://www.wikidata.org/entity/Q205255
Zinovios Valvis,https://en.wikipedia.org/wiki/Zinovios_Valvis,lawyer,http://www.wikidata.org/entity/Q205155
Masaaki Kanda,https://en.wikipedia.org/wiki/Masaaki_Kanda,lawyer,http://www.wikidata.org/entity/Q204939
Preston Elmer Peden,https://en.wikipedia.org/wiki/Preston_E._Peden,lawyer,http://www.wikidata.org/entity/Q203912
Barbara Petzold,https://en.wikipedia.org/wiki/Barbara_Petzold,lawyer,http://www.wikidata.org/entity/Q267444
Shulamit Aloni,https://en.wikipedia.org/wiki/Shulamit_Aloni,lawyer,http://www.wikidata.org/entity/Q267335
Adam Boyd,https://en.wikipedia.org/wiki/Adam_Boyd_(politician),lawyer,http://www.wikidata.org/entity/Q224848
Lee Jung-hee,https://en.wikipedia.org/wiki/Lee_Jung-hee,lawyer,http://www.wikidata.org/entity/Q224639
Ormsby B. Thomas,https://en.wikipedia.org/wiki/Ormsby_B._Thomas,lawyer,http://www.wikidata.org/entity/Q224631
"Élie, duc Decazes","https://en.wikipedia.org/wiki/%C3%89lie,_duc_Decazes",lawyer,http://www.wikidata.org/entity/Q202289
William N. Richardson,https://en.wikipedia.org/wiki/William_Richardson_(Alabama_politician),lawyer,http://www.wikidata.org/entity/Q202125
Victor Ponta,https://en.wikipedia.org/wiki/Victor_Ponta,lawyer,http://www.wikidata.org/entity/Q57692
Kim Campbell,https://en.wikipedia.org/wiki/Kim_Campbell,lawyer,http://www.wikidata.org/entity/Q128553
Jean Chrétien,https://en.wikipedia.org/wiki/Jean_Chr%C3%A9tien,lawyer,http://www.wikidata.org/entity/Q128543
Carl L. Nippert,https://en.wikipedia.org/wiki/Carl_L._Nippert,lawyer,http://www.wikidata.org/entity/Q214718
Emil Anneke,https://en.wikipedia.org/wiki/Emil_Anneke,lawyer,http://www.wikidata.org/entity/Q214690
Sylvester Jordan,https://en.wikipedia.org/wiki/Sylvester_Jordan,lawyer,http://www.wikidata.org/entity/Q214620
Amama Mbabazi,https://en.wikipedia.org/wiki/Amama_Mbabazi,lawyer,http://www.wikidata.org/entity/Q57873
Tammy Baldwin,https://en.wikipedia.org/wiki/Tammy_Baldwin,lawyer,http://www.wikidata.org/entity/Q40628
J. Willard Ragsdale,https://en.wikipedia.org/wiki/J._Willard_Ragsdale,lawyer,http://www.wikidata.org/entity/Q205598
Dean Barrow,https://en.wikipedia.org/wiki/Dean_Barrow,lawyer,http://www.wikidata.org/entity/Q57701
Agathias,https://en.wikipedia.org/wiki/Agathias,lawyer,http://www.wikidata.org/entity/Q233136
João Havelange,https://en.wikipedia.org/wiki/Jo%C3%A3o_Havelange,lawyer,http://www.wikidata.org/entity/Q207358
Benjamin Robbins Curtis,https://en.wikipedia.org/wiki/Benjamin_Robbins_Curtis,lawyer,http://www.wikidata.org/entity/Q202276
Juho Kusti Paasikivi,https://en.wikipedia.org/wiki/Juho_Kusti_Paasikivi,lawyer,http://www.wikidata.org/entity/Q202171
John Law,https://en.wikipedia.org/wiki/John_Law_(representative),lawyer,http://www.wikidata.org/entity/Q202872
Théodore Reinach,https://en.wikipedia.org/wiki/Th%C3%A9odore_Reinach,lawyer,http://www.wikidata.org/entity/Q202790
Alberto Gonzales,https://en.wikipedia.org/wiki/Alberto_Gonzales,lawyer,http://www.wikidata.org/entity/Q202350
Sveinn Björnsson,https://en.wikipedia.org/wiki/Sveinn_Bj%C3%B6rnsson,lawyer,http://www.wikidata.org/entity/Q207206
Terry Branstad,https://en.wikipedia.org/wiki/Terry_Branstad,lawyer,http://www.wikidata.org/entity/Q39609
Wilhelm Stuckart,https://en.wikipedia.org/wiki/Wilhelm_Stuckart,lawyer,http://www.wikidata.org/entity/Q58009
Günther Oettinger,https://en.wikipedia.org/wiki/G%C3%BCnther_Oettinger,lawyer,http://www.wikidata.org/entity/Q57956
Stephanie Herseth Sandlin,https://en.wikipedia.org/wiki/Stephanie_Herseth_Sandlin,lawyer,http://www.wikidata.org/entity/Q267740
Antoine Lavoisier,https://en.wikipedia.org/wiki/Antoine_Lavoisier,lawyer,http://www.wikidata.org/entity/Q39607
Arator,https://en.wikipedia.org/wiki/Arator,lawyer,http://www.wikidata.org/entity/Q39454
John Calvin,https://en.wikipedia.org/wiki/John_Calvin,lawyer,http://www.wikidata.org/entity/Q37577
Rutherford B. Hayes,https://en.wikipedia.org/wiki/Rutherford_B._Hayes,lawyer,http://www.wikidata.org/entity/Q35686
Emil Boc,https://en.wikipedia.org/wiki/Emil_Boc,lawyer,http://www.wikidata.org/entity/Q267857
William Deane,https://en.wikipedia.org/wiki/William_Deane,lawyer,http://www.wikidata.org/entity/Q267745
Anneli Jäätteenmäki,https://en.wikipedia.org/wiki/Anneli_J%C3%A4%C3%A4tteenm%C3%A4ki,lawyer,http://www.wikidata.org/entity/Q229517
José García-Margallo y Marfil,https://en.wikipedia.org/wiki/Jos%C3%A9_Manuel_Garc%C3%ADa-Margallo,lawyer,http://www.wikidata.org/entity/Q58095
Stavros Dimas,https://en.wikipedia.org/wiki/Stavros_Dimas,lawyer,http://www.wikidata.org/entity/Q58091
Karl Erjavec,https://en.wikipedia.org/wiki/Karl_Erjavec,lawyer,http://www.wikidata.org/entity/Q58079
